scene_id,disaster,origin,split,n_usable,img_pre,img_post,lab_post
hurricane-florence_00000026,hurricane-florence,tier1,val,25,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-florence_00000026_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-florence_00000026_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-florence_00000026_post_disaster.json
hurricane-florence_00000037,hurricane-florence,tier1,val,13,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-florence_00000037_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-florence_00000037_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-florence_00000037_post_disaster.json
hurricane-florence_00000042,hurricane-florence,tier1,val,17,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-florence_00000042_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-florence_00000042_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-florence_00000042_post_disaster.json
hurricane-florence_00000060,hurricane-florence,tier1,val,13,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-florence_00000060_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-florence_00000060_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-florence_00000060_post_disaster.json
hurricane-florence_00000079,hurricane-florence,tier1,val,8,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-florence_00000079_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-florence_00000079_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-florence_00000079_post_disaster.json
hurricane-florence_00000086,hurricane-florence,tier1,val,7,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-florence_00000086_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-florence_00000086_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-florence_00000086_post_disaster.json
hurricane-florence_00000096,hurricane-florence,tier1,val,140,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-florence_00000096_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-florence_00000096_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-florence_00000096_post_disaster.json
hurricane-florence_00000247,hurricane-florence,tier1,val,7,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-florence_00000247_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-florence_00000247_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-florence_00000247_post_disaster.json
hurricane-florence_00000256,hurricane-florence,tier1,val,11,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-florence_00000256_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-florence_00000256_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-florence_00000256_post_disaster.json
hurricane-florence_00000304,hurricane-florence,tier1,val,14,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-florence_00000304_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-florence_00000304_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-florence_00000304_post_disaster.json
hurricane-florence_00000316,hurricane-florence,tier1,val,25,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-florence_00000316_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-florence_00000316_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-florence_00000316_post_disaster.json
hurricane-florence_00000328,hurricane-florence,tier1,val,11,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-florence_00000328_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-florence_00000328_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-florence_00000328_post_disaster.json
hurricane-florence_00000344,hurricane-florence,tier1,val,9,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-florence_00000344_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-florence_00000344_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-florence_00000344_post_disaster.json
hurricane-florence_00000424,hurricane-florence,tier1,val,5,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-florence_00000424_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-florence_00000424_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-florence_00000424_post_disaster.json
hurricane-florence_00000426,hurricane-florence,tier1,val,80,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-florence_00000426_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-florence_00000426_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-florence_00000426_post_disaster.json
hurricane-florence_00000441,hurricane-florence,tier1,val,11,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-florence_00000441_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-florence_00000441_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-florence_00000441_post_disaster.json
hurricane-florence_00000454,hurricane-florence,tier1,val,19,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-florence_00000454_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-florence_00000454_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-florence_00000454_post_disaster.json
hurricane-florence_00000464,hurricane-florence,tier1,val,8,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-florence_00000464_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-florence_00000464_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-florence_00000464_post_disaster.json
hurricane-florence_00000470,hurricane-florence,tier1,val,18,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-florence_00000470_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-florence_00000470_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-florence_00000470_post_disaster.json
hurricane-harvey_00000019,hurricane-harvey,tier1,val,16,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000019_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000019_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000019_post_disaster.json
hurricane-harvey_00000029,hurricane-harvey,tier1,val,88,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000029_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000029_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000029_post_disaster.json
hurricane-harvey_00000042,hurricane-harvey,tier1,val,9,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000042_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000042_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000042_post_disaster.json
hurricane-harvey_00000057,hurricane-harvey,tier1,val,145,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000057_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000057_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000057_post_disaster.json
hurricane-harvey_00000077,hurricane-harvey,tier1,val,11,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000077_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000077_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000077_post_disaster.json
hurricane-harvey_00000080,hurricane-harvey,tier1,val,11,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000080_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000080_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000080_post_disaster.json
hurricane-harvey_00000145,hurricane-harvey,tier1,val,185,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000145_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000145_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000145_post_disaster.json
hurricane-harvey_00000158,hurricane-harvey,tier1,val,94,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000158_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000158_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000158_post_disaster.json
hurricane-harvey_00000231,hurricane-harvey,tier1,val,87,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000231_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000231_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000231_post_disaster.json
hurricane-harvey_00000242,hurricane-harvey,tier1,val,260,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000242_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000242_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000242_post_disaster.json
hurricane-harvey_00000245,hurricane-harvey,tier1,val,59,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000245_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000245_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000245_post_disaster.json
hurricane-harvey_00000278,hurricane-harvey,tier1,val,12,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000278_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000278_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000278_post_disaster.json
hurricane-harvey_00000285,hurricane-harvey,tier1,val,5,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000285_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000285_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000285_post_disaster.json
hurricane-harvey_00000309,hurricane-harvey,tier1,val,5,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000309_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000309_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000309_post_disaster.json
hurricane-harvey_00000436,hurricane-harvey,tier1,val,91,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000436_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000436_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000436_post_disaster.json
hurricane-harvey_00000444,hurricane-harvey,tier1,val,42,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000444_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000444_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000444_post_disaster.json
hurricane-harvey_00000448,hurricane-harvey,tier1,val,11,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000448_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000448_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000448_post_disaster.json
hurricane-harvey_00000477,hurricane-harvey,tier1,val,230,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000477_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000477_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000477_post_disaster.json
hurricane-harvey_00000501,hurricane-harvey,tier1,val,36,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000501_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000501_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000501_post_disaster.json
hurricane-harvey_00000502,hurricane-harvey,tier1,val,209,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000502_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-harvey_00000502_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-harvey_00000502_post_disaster.json
hurricane-matthew_00000009,hurricane-matthew,tier1,val,19,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-matthew_00000009_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-matthew_00000009_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-matthew_00000009_post_disaster.json
hurricane-matthew_00000051,hurricane-matthew,tier1,val,57,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-matthew_00000051_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-matthew_00000051_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-matthew_00000051_post_disaster.json
hurricane-matthew_00000060,hurricane-matthew,tier1,val,75,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-matthew_00000060_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-matthew_00000060_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-matthew_00000060_post_disaster.json
hurricane-matthew_00000077,hurricane-matthew,tier1,val,52,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-matthew_00000077_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-matthew_00000077_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-matthew_00000077_post_disaster.json
hurricane-matthew_00000089,hurricane-matthew,tier1,val,448,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-matthew_00000089_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-matthew_00000089_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-matthew_00000089_post_disaster.json
hurricane-matthew_00000249,hurricane-matthew,tier1,val,12,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-matthew_00000249_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-matthew_00000249_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-matthew_00000249_post_disaster.json
hurricane-matthew_00000251,hurricane-matthew,tier1,val,37,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-matthew_00000251_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-matthew_00000251_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-matthew_00000251_post_disaster.json
hurricane-matthew_00000263,hurricane-matthew,tier1,val,26,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-matthew_00000263_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-matthew_00000263_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-matthew_00000263_post_disaster.json
hurricane-matthew_00000338,hurricane-matthew,tier1,val,137,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-matthew_00000338_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-matthew_00000338_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-matthew_00000338_post_disaster.json
hurricane-matthew_00000347,hurricane-matthew,tier1,val,34,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-matthew_00000347_pre_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\images\hurricane-matthew_00000347_post_disaster.png,D:\UNI\DLSS\satellite-disaster-damage-mapping\data_same\xbd\tier1\labels\hurricane-matthew_00000347_post_disaster.json
